condition,control,seed,config_hash,engine_version,measurement_version,world_contract_version,spatial_enabled,boundary_model,spatial_rng_stream,spatial_births,boundary_contacts,mean_parent_child_distance,max_parent_child_distance,mean_local_neighbors,mean_nearest_neighbor_distance,occupied_spatial_bins,spatial_occupancy_fraction,local_resources_enabled,organism_actions_enabled,local_resource_total,local_resource_minimum,local_resource_balance_error,resource_ledger,resource_sense_operations,movement_operations,movement_distance,movement_energy_cost,mutation_events,lineage_count,genotype_count,tick,active_population,births,deaths,max_population,active_genotypes,historical_genotypes,active_lineages,max_generation,instructions_executed,faults,blocked_divisions,waiting_for_memory,waiting_for_energy,energy_pool,memory_used,free_memory,energy_balance_error
toroidal_boundary,,1,084a732eeeacffe8,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,15,0,0.624375,,0.0,0.0,0,0.0,True,False,20524.892857,236.142857,-2e-10,,0,0,0.0,0.0,,,,2000,0,15,27,25,0,4,0,0,1607,3,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,2,1cb79a10b5adfd01,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,12,0,0.644547,,0.0,0.0,0,0.0,True,False,20726.571429,270.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,2,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,3,53f8c25f3276f100,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,12,0,0.643361,,0.0,0.0,0,0.0,True,False,20687.0,264.285714,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,2,0,0,1662,0,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,4,f530a1fa9a6242e9,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,13,0,0.643262,,0.0,0.0,0,0.0,True,False,20613.0,253.571429,-1e-10,,0,0,0.0,0.0,,,,2000,0,13,25,25,0,1,0,0,1554,0,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,5,fa94e4db96921e51,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,14,0,0.654231,,0.0,0.0,0,0.0,True,False,20572.428571,247.857143,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,26,0,1,0,0,1596,0,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,6,66966d883bdf0ea8,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,14,1,0.797772,,0.0,0.0,0,0.0,True,False,20539.285714,247.857143,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,26,0,1,0,0,1596,0,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,7,697d46c4ff4d4713,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,12,0,0.678777,,0.0,0.0,0,0.0,True,False,20725.428571,269.714286,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,2,0,0,1477,1,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,8,a97e2b0013b6ae9b,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,12,0,0.758067,,0.0,0.0,0,0.0,True,False,20740.857143,263.285714,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,3,0,0,1662,0,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,9,0d5ce3f0590f3f76,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,13,0,0.615727,,0.0,0.0,0,0.0,True,False,20659.0,267.142857,-1e-10,,0,0,0.0,0.0,,,,2000,0,13,25,24,0,2,0,0,1533,1,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,10,b7068b45ae8a5264,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,12,0,0.658624,,0.0,0.0,0,0.0,True,False,20651.142857,269.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,1,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,11,de8026db36a60dae,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,12,0,0.74345,,0.0,0.0,0,0.0,True,False,20651.142857,269.714286,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,1,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,12,6a3c0a92fc110261,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,12,0,0.696759,,0.0,0.0,0,0.0,True,False,20622.714286,236.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,3,0,0,1511,1,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,13,369984184d956a86,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,14,0,0.676144,,0.0,0.0,0,0.0,True,False,20668.571429,236.142857,-2e-10,,0,0,0.0,0.0,,,,2000,0,14,26,24,0,5,0,0,1519,4,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,14,ff4c6fdd2980fc33,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,14,0,0.743214,,0.0,0.0,0,0.0,True,False,20623.428571,236.142857,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,24,0,3,0,0,1570,2,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,15,a393144082fcdf33,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,16,1,0.589243,,0.0,0.0,0,0.0,True,False,20713.0,265.285714,-1e-10,,0,0,0.0,0.0,,,,2000,0,16,28,25,0,4,0,0,1620,3,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,16,056af080685e3cec,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,12,0,0.793258,,0.0,0.0,0,0.0,True,False,20654.285714,269.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,1,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,17,ddca7b4eac3592c5,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,13,0,0.728461,,0.0,0.0,0,0.0,True,False,20587.142857,247.857143,-1e-10,,0,0,0.0,0.0,,,,2000,0,13,25,25,0,2,0,0,1704,0,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,18,72694f43c6896b55,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,12,0,0.703667,,0.0,0.0,0,0.0,True,False,20729.0,270.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,1,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,19,c59742e97563907a,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,14,0,0.679598,,0.0,0.0,0,0.0,True,False,20560.714286,236.142857,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,25,0,2,0,0,1596,1,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,20,da0f60d5c83745ac,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,14,0,0.654985,,0.0,0.0,0,0.0,True,False,20593.285714,236.142857,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,24,0,3,0,0,1577,2,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,21,825d19442cad3539,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,13,1,0.541128,,0.0,0.0,0,0.0,True,False,20637.857143,247.857143,-1e-10,,0,0,0.0,0.0,,,,2000,0,13,25,25,0,1,0,0,1554,0,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,22,838487ed640fe446,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,14,0,0.491042,,0.0,0.0,0,0.0,True,False,20663.714286,247.857143,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,25,0,3,0,0,1535,1,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,23,4b77db27cc71e5b6,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,12,0,0.644036,,0.0,0.0,0,0.0,True,False,20622.428571,236.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,3,0,0,1511,1,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,24,ff68668f1931824d,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,14,1,0.641268,,0.0,0.0,0,0.0,True,False,20666.714286,247.857143,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,25,0,2,0,0,1596,1,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,25,9f1cf747b69c6635,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,12,0,0.693048,,0.0,0.0,0,0.0,True,False,20697.285714,270.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,1,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,26,8f5e0ca2ec1afcbd,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,12,0,0.642483,,0.0,0.0,0,0.0,True,False,20624.571429,247.857143,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,3,0,0,1622,0,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,27,b8c6363fdea4c2a0,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,12,0,0.65284,,0.0,0.0,0,0.0,True,False,20617.0,233.142857,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,2,0,0,1496,1,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,28,62266caff45416cf,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,12,0,0.693698,,0.0,0.0,0,0.0,True,False,20633.285714,247.857143,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,2,0,0,1509,1,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,29,3df3d4b7f5fe0ace,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,14,0,0.791377,,0.0,0.0,0,0.0,True,False,20689.571429,256.142857,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,24,0,3,0,0,1540,2,0,0,0,0.0,0,500,-1e-10
toroidal_boundary,,30,4f9c584a5481d47a,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,toroidal,,12,0,0.736696,,0.0,0.0,0,0.0,True,False,20609.857143,236.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,3,0,0,1661,1,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,1,cab5edf16376d831,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,15,0,0.624375,,0.0,0.0,0,0.0,True,True,20524.8,236.142857,-2e-10,,0,8,0.0,0.0,,,,2000,0,15,27,25,0,4,0,0,1606,3,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,2,98c8b43a789760b5,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.644547,,0.0,0.0,0,0.0,True,True,20726.571429,270.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,2,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,3,9dfe550ec66a7c76,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.643361,,0.0,0.0,0,0.0,True,True,20657.714286,236.0,-1e-10,,0,8,0.0,0.0,,,,2000,0,12,24,24,0,2,0,0,1511,1,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,4,42183a3e3b86471b,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,13,0,0.643262,,0.0,0.0,0,0.0,True,True,20615.571429,253.571429,-1e-10,,0,0,0.0,0.0,,,,2000,0,13,25,25,0,1,0,0,1554,0,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,5,30ca47525abe0092,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,14,0,0.654231,,0.0,0.0,0,0.0,True,True,20572.428571,247.857143,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,26,0,1,0,0,1596,0,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,6,276d714aa22246b8,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,13,1,0.833476,,0.0,0.0,0,0.0,True,True,20596.142857,247.857143,-1e-10,,0,0,0.0,0.0,,,,2000,0,13,25,25,0,1,0,0,1554,0,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,7,b00b53eae1a743d4,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.678777,,0.0,0.0,0,0.0,True,True,20725.428571,269.714286,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,2,0,0,1477,1,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,8,6362f48fa8258a54,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.758067,,0.0,0.0,0,0.0,True,True,20744.285714,263.285714,-1e-10,,0,1,0.0,0.0,,,,2000,0,12,24,24,0,4,0,0,1812,0,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,9,b46c3d07e780e419,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,13,0,0.615727,,0.0,0.0,0,0.0,True,True,20659.0,267.142857,-1e-10,,0,0,0.0,0.0,,,,2000,0,13,25,24,0,2,0,0,1533,1,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,10,8fb98a5e592cb6aa,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.658624,,0.0,0.0,0,0.0,True,True,20651.142857,269.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,1,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,11,ea544c4f48593a94,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.74345,,0.0,0.0,0,0.0,True,True,20651.142857,269.714286,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,1,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,12,da3887be4fc45ed7,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.696759,,0.0,0.0,0,0.0,True,True,20622.714286,236.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,3,0,0,1511,1,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,13,cecfe0ab285e88f7,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,14,0,0.676144,,0.0,0.0,0,0.0,True,True,20710.557143,258.571429,-1e-10,,1,1,0.0,0.0,,,,2000,0,14,26,24,0,4,0,0,1527,3,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,14,3294c04c2898bbbe,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,14,0,0.743214,,0.0,0.0,0,0.0,True,True,20623.428571,236.142857,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,24,0,3,0,0,1570,2,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,15,0409d90dbede842b,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,15,1,0.581495,,0.0,0.0,0,0.0,True,True,20764.321429,266.428571,-1e-10,,1,0,0.0,0.0,,,,2000,0,15,27,24,0,5,0,0,1549,4,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,16,d473cf7d64feab3f,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.793258,,0.0,0.0,0,0.0,True,True,20656.285714,269.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,1,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,17,415939ad0a69f604,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,13,0,0.728461,,0.0,0.0,0,0.0,True,True,20563.428571,234.857143,-1e-10,,7,0,0.0,0.0,,,,2000,0,13,25,24,0,2,0,0,1548,1,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,18,690bad4797cac8ba,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.703667,,0.0,0.0,0,0.0,True,True,20729.0,270.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,1,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,19,d9218150c01c1bbb,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,14,0,0.679598,,0.0,0.0,0,0.0,True,True,20560.714286,236.142857,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,25,0,2,0,0,1596,1,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,20,818da41ff49cb38c,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,14,0,0.654985,,0.0,0.0,0,0.0,True,True,20593.285714,236.142857,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,24,0,3,0,0,1577,2,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,21,acb757bd5bb9a7a3,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,1,0.50358,,0.0,0.0,0,0.0,True,True,20693.0,269.285714,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,1,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,22,38dfa4fd0786aba8,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,14,0,0.491042,,0.0,0.0,0,0.0,True,True,20663.714286,247.857143,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,25,0,3,0,0,1535,1,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,23,c1d93dd363ced796,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.644036,,0.0,0.0,0,0.0,True,True,20622.428571,236.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,3,0,0,1511,1,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,24,3c17c31fd7f09325,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,13,1,0.608855,,0.0,0.0,0,0.0,True,True,20698.142857,247.857143,-1e-10,,0,1,1.0,0.0,,,,2000,0,13,25,24,0,2,0,0,1554,1,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,25,f54f088927395ff0,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.693048,,0.0,0.0,0,0.0,True,True,20697.285714,270.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,1,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,26,09cc0fe049638e69,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.642483,,0.0,0.0,0,0.0,True,True,20636.571429,247.857143,-1e-10,,0,1,0.0,0.0,,,,2000,0,12,24,24,0,3,0,0,1662,0,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,27,ad636068d1ba44d1,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.65284,,0.0,0.0,0,0.0,True,True,20617.0,233.142857,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,2,0,0,1496,1,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,28,da8c11aaf89401a2,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.693698,,0.0,0.0,0,0.0,True,True,20633.285714,247.857143,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,2,0,0,1509,1,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,29,bbf9b616cd5333e9,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,14,0,0.791377,,0.0,0.0,0,0.0,True,True,20689.571429,256.142857,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,24,0,3,0,0,1540,2,0,0,0,0.0,0,500,-1e-10
movement_cost_zero,,30,02610f30184cda63,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.736696,,0.0,0.0,0,0.0,True,True,20584.285714,234.857143,-2e-10,,1,1,0.0,0.0,,,,2000,0,12,24,24,0,5,0,0,1656,2,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,1,5392c34cab2df2b9,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,15,0,0.624375,,0.0,0.0,0,0.0,True,True,20524.8,236.142857,-2e-10,,0,8,0.0,0.0,,,,2000,0,15,27,25,0,4,0,0,1606,3,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,2,cbbe4fb308ec8720,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.644547,,0.0,0.0,0,0.0,True,True,20726.571429,270.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,2,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,3,4fdad4dbc8a7af1b,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.643361,,0.0,0.0,0,0.0,True,True,20657.714286,236.0,-1e-10,,0,8,0.0,0.0,,,,2000,0,12,24,24,0,2,0,0,1511,1,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,4,12bced18f7c96bcb,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,13,0,0.643262,,0.0,0.0,0,0.0,True,True,20615.571429,253.571429,-1e-10,,0,0,0.0,0.0,,,,2000,0,13,25,25,0,1,0,0,1554,0,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,5,0d72cec40ad44360,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,14,0,0.654231,,0.0,0.0,0,0.0,True,True,20572.428571,247.857143,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,26,0,1,0,0,1596,0,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,6,3e819fe33bd6c70a,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,13,1,0.833476,,0.0,0.0,0,0.0,True,True,20596.142857,247.857143,-1e-10,,0,0,0.0,0.0,,,,2000,0,13,25,25,0,1,0,0,1554,0,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,7,ce32ea4b349316fb,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.678777,,0.0,0.0,0,0.0,True,True,20725.428571,269.714286,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,2,0,0,1477,1,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,8,ed8d5fa3988b57bd,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.758067,,0.0,0.0,0,0.0,True,True,20744.285714,263.285714,-1e-10,,0,1,0.0,0.0,,,,2000,0,12,24,24,0,4,0,0,1812,0,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,9,a91934a4eb2124b9,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,13,0,0.615727,,0.0,0.0,0,0.0,True,True,20659.0,267.142857,-1e-10,,0,0,0.0,0.0,,,,2000,0,13,25,24,0,2,0,0,1533,1,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,10,5ef4dd3726b43b4b,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.658624,,0.0,0.0,0,0.0,True,True,20651.142857,269.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,1,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,11,4202ed6d358cc460,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.74345,,0.0,0.0,0,0.0,True,True,20651.142857,269.714286,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,1,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,12,78aa951ddabf56ee,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.696759,,0.0,0.0,0,0.0,True,True,20622.714286,236.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,3,0,0,1511,1,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,13,11713212e1406cb7,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,14,0,0.676144,,0.0,0.0,0,0.0,True,True,20710.557143,258.571429,-1e-10,,1,1,0.0,0.0,,,,2000,0,14,26,24,0,4,0,0,1527,3,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,14,5e828e0c8b529e02,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,14,0,0.743214,,0.0,0.0,0,0.0,True,True,20623.428571,236.142857,-1e-10,,0,0,0.0,0.0,,,,2000,0,14,26,24,0,3,0,0,1570,2,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,15,3522f9aa3b64aa9f,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,15,1,0.581495,,0.0,0.0,0,0.0,True,True,20764.321429,266.428571,-1e-10,,1,0,0.0,0.0,,,,2000,0,15,27,24,0,5,0,0,1549,4,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,16,9117d1ef63eab520,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.793258,,0.0,0.0,0,0.0,True,True,20656.285714,269.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,1,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,17,fc6797fa36895e13,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,13,0,0.728461,,0.0,0.0,0,0.0,True,True,20563.428571,234.857143,-1e-10,,7,0,0.0,0.0,,,,2000,0,13,25,24,0,2,0,0,1548,1,0,0,0,0.0,0,500,-1e-10
movement_cost_high,,18,d7efeb323b02e378,phase-two-vm-0.7,phase-two-measurement-0.1,phase-two-spatial-0.7,True,reflective,,12,0,0.703667,,0.0,0.0,0,0.0,True,True,20729.0,270.0,-1e-10,,0,0,0.0,0.0,,,,2000,0,12,24,24,0,1,0,0,1512,0,0,0,0,0.0,0,500,-1e-10
