active_genotypes_max,active_genotypes_mean,active_genotypes_min,active_population_max,active_population_mean,active_population_min,births_max,births_mean,births_min,blocked_divisions_max,blocked_divisions_mean,blocked_divisions_min,condition,deaths_max,deaths_mean,deaths_min,energy_pool_max,energy_pool_mean,energy_pool_min,extinction_count,extinction_fraction,faults_max,faults_mean,faults_min,free_memory_max,free_memory_mean,free_memory_min,historical_genotypes_max,historical_genotypes_mean,historical_genotypes_min,instructions_executed_max,instructions_executed_mean,instructions_executed_min,local_resource_maximum_max,local_resource_maximum_mean,local_resource_maximum_min,local_resource_total_max,local_resource_total_mean,local_resource_total_min,max_generation_max,max_generation_mean,max_generation_min,max_population_max,max_population_mean,max_population_min,mean_local_neighbors_max,mean_local_neighbors_mean,mean_local_neighbors_min,mean_nearest_neighbor_distance_max,mean_nearest_neighbor_distance_mean,mean_nearest_neighbor_distance_min,memory_used_max,memory_used_mean,memory_used_min,movement_distance_max,movement_distance_mean,movement_distance_min,movement_nonzero_operations_max,movement_nonzero_operations_mean,movement_nonzero_operations_min,movement_operations_max,movement_operations_mean,movement_operations_min,movement_step_mutation_rate_max,movement_step_mutation_rate_mean,movement_step_mutation_rate_min,movement_uncommitted_distance_max,movement_uncommitted_distance_mean,movement_uncommitted_distance_min,movement_uncommitted_execution_energy_batches_max,movement_uncommitted_execution_energy_batches_mean,movement_uncommitted_execution_energy_batches_min,movement_uncommitted_movement_energy_batches_max,movement_uncommitted_movement_energy_batches_mean,movement_uncommitted_movement_energy_batches_min,movement_uncommitted_nonzero_operations_max,movement_uncommitted_nonzero_operations_mean,movement_uncommitted_nonzero_operations_min,movement_uncommitted_operations_max,movement_uncommitted_operations_mean,movement_uncommitted_operations_min,movement_zero_step_operations_max,movement_zero_step_operations_mean,movement_zero_step_operations_min,resource_allocation_cv_max,resource_allocation_cv_mean,resource_allocation_cv_min,resource_heterogeneity_cv_max,resource_heterogeneity_cv_mean,resource_heterogeneity_cv_min,run_count,waiting_for_energy_max,waiting_for_energy_mean,waiting_for_energy_min,waiting_for_memory_max,waiting_for_memory_mean,waiting_for_memory_min
5.0,1.9333333333333333,1.0,31.0,17.633333333333333,7.0,203.0,108.7,38.0,31.0,16.333333333333332,7.0,movement-actuation-atomic-execution-off,184.0,103.06666666666666,43.0,0.0,0.0,0.0,0,0.0,14.0,6.4,0.0,388.0,217.86666666666667,4.0,19.0,9.333333333333334,3.0,20043.0,8217.666666666666,2647.0,1863.636364,1863.6363640000002,1863.636364,37415.131818,32735.2001514,25748.181818,31.0,13.433333333333334,4.0,31.0,27.8,24.0,10.0,1.4946094666666667,0.0,21.747068,9.906518333333334,3.809898,496.0,282.1333333333333,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.668043,0.668043,0.668043,1.017638,0.8449739333333334,0.701021,30,26.0,11.3,0.0,31.0,5.033333333333333,0.0
5.0,1.9,1.0,31.0,17.933333333333334,7.0,182.0,108.83333333333333,38.0,31.0,16.666666666666668,6.0,movement-actuation-atomic-execution-on,163.0,102.9,43.0,0.0,0.0,0.0,0,0.0,13.0,6.1,0.0,388.0,213.06666666666666,4.0,17.0,9.0,3.0,19977.0,8326.6,2655.0,1863.636364,1863.6363640000002,1863.636364,37413.995455,32705.043030233333,25748.181818,34.0,13.633333333333333,4.0,31.0,27.966666666666665,24.0,10.0,1.5466910666666667,0.0,21.747068,9.708643133333334,3.809898,496.0,286.93333333333334,112.0,66.0,4.3,0.0,66.0,4.3,0.0,67.0,8.533333333333333,0.0,0.5,0.5,0.5,3.0,0.13333333333333333,0.0,3.0,0.13333333333333333,0.0,0.0,0.0,0.0,3.0,0.13333333333333333,0.0,3.0,0.13333333333333333,0.0,17.0,4.233333333333333,0.0,0.668043,0.668043,0.668043,1.017638,0.8496094333333333,0.724395,30,25.0,10.666666666666666,0.0,31.0,6.0,0.0
