active_genotypes_max,active_genotypes_mean,active_genotypes_min,active_population_max,active_population_mean,active_population_min,births_max,births_mean,births_min,blocked_divisions_max,blocked_divisions_mean,blocked_divisions_min,condition,deaths_max,deaths_mean,deaths_min,distinct_genome_lengths_max,distinct_genome_lengths_mean,distinct_genome_lengths_min,energy_pool_max,energy_pool_mean,energy_pool_min,extinction_count,extinction_fraction,faults_max,faults_mean,faults_min,free_memory_max,free_memory_mean,free_memory_min,genome_length_maximum_max,genome_length_maximum_mean,genome_length_maximum_min,genome_length_mean_max,genome_length_mean_mean,genome_length_mean_min,genome_length_median_max,genome_length_median_mean,genome_length_median_min,genome_length_minimum_max,genome_length_minimum_mean,genome_length_minimum_min,genome_length_variance_max,genome_length_variance_mean,genome_length_variance_min,genome_memory_used_max,genome_memory_used_mean,genome_memory_used_min,historical_genotypes_max,historical_genotypes_mean,historical_genotypes_min,instruction_deletion_operations_max,instruction_deletion_operations_mean,instruction_deletion_operations_min,instruction_duplication_operations_max,instruction_duplication_operations_mean,instruction_duplication_operations_min,instructions_executed_max,instructions_executed_mean,instructions_executed_min,max_generation_max,max_generation_mean,max_generation_min,max_population_max,max_population_mean,max_population_min,memory_used_max,memory_used_mean,memory_used_min,replication_copy_operations_max,replication_copy_operations_mean,replication_copy_operations_min,run_count,structural_duplication_probability_max,structural_duplication_probability_mean,structural_duplication_probability_min,structural_event_rate_max,structural_event_rate_mean,structural_event_rate_min,structural_length_delta_total_max,structural_length_delta_total_mean,structural_length_delta_total_min,structural_mutation_committed_operations_max,structural_mutation_committed_operations_mean,structural_mutation_committed_operations_min,structural_mutation_operations_max,structural_mutation_operations_mean,structural_mutation_operations_min,structural_mutation_rejected_operations_max,structural_mutation_rejected_operations_mean,structural_mutation_rejected_operations_min,structural_rng_seed_max,structural_rng_seed_mean,structural_rng_seed_min,template_jump_operations_max,template_jump_operations_mean,template_jump_operations_min,variable_length_active_population_max,variable_length_active_population_mean,variable_length_active_population_min,variable_length_births_max,variable_length_births_mean,variable_length_births_min,variable_length_reproducing_offspring_max,variable_length_reproducing_offspring_mean,variable_length_reproducing_offspring_min,waiting_for_energy_max,waiting_for_energy_mean,waiting_for_energy_min,waiting_for_memory_max,waiting_for_memory_mean,waiting_for_memory_min
5.0,1.8666666666666667,1.0,54.0,54.0,54.0,54.0,46.8,43.0,54.0,53.833333333333336,51.0,structural-off,12.0,4.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,8.0,3.966666666666667,1.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,756.0,756.0,756.0,12.0,6.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9054.0,6583.666666666667,5596.0,4.0,3.1,3.0,54.0,54.0,54.0,1188.0,1188.0,1188.0,1535.0,1431.3333333333333,1359.0,30,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6901569337426465e+19,1.0102777137412008e+19,6.568174225371173e+17,2576.0,1521.3,1324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,53.833333333333336,51.0
5.0,2.533333333333333,1.0,54.0,54.0,54.0,52.0,47.93333333333333,44.0,54.0,53.86666666666667,52.0,structural-balanced-on,10.0,5.933333333333334,2.0,3.0,1.5666666666666667,1.0,0.0,0.0,0.0,0,0.0,9.0,5.0,1.0,16.0,12.1,10.0,15.0,14.3,14.0,14.037037037037036,13.998148148148148,13.925925925925926,14.0,14.0,14.0,14.0,13.733333333333333,13.0,0.07407407407407407,0.016289437585733882,0.0,758.0,755.9,752.0,14.0,8.333333333333334,3.0,3.0,1.8333333333333333,0.0,4.0,1.4,0.0,8382.0,6705.3,5659.0,4.0,3.1,3.0,54.0,54.0,54.0,1190.0,1187.9,1184.0,1532.0,1451.6333333333334,1386.0,30,0.5,0.5,0.5,0.025,0.025,0.025,3.0,-0.43333333333333335,-3.0,7.0,3.2333333333333334,0.0,7.0,3.2333333333333334,0.0,0.0,0.0,0.0,1.6901569337426465e+19,1.0102777137412008e+19,6.568174225371173e+17,2742.0,1557.4333333333334,1337.0,4.0,0.9,0.0,6.0,2.033333333333333,0.0,3.0,0.4,0.0,0.0,0.0,0.0,54.0,53.86666666666667,52.0
