active_genotypes_max,active_genotypes_mean,active_genotypes_min,active_population_max,active_population_mean,active_population_min,births_max,births_mean,births_min,blocked_divisions_max,blocked_divisions_mean,blocked_divisions_min,condition,deaths_max,deaths_mean,deaths_min,energy_pool_max,energy_pool_mean,energy_pool_min,extinction_count,extinction_fraction,faults_max,faults_mean,faults_min,free_memory_max,free_memory_mean,free_memory_min,historical_genotypes_max,historical_genotypes_mean,historical_genotypes_min,instructions_executed_max,instructions_executed_mean,instructions_executed_min,local_resource_maximum_max,local_resource_maximum_mean,local_resource_maximum_min,local_resource_total_max,local_resource_total_mean,local_resource_total_min,max_generation_max,max_generation_mean,max_generation_min,max_population_max,max_population_mean,max_population_min,mean_local_neighbors_max,mean_local_neighbors_mean,mean_local_neighbors_min,mean_nearest_neighbor_distance_max,mean_nearest_neighbor_distance_mean,mean_nearest_neighbor_distance_min,memory_used_max,memory_used_mean,memory_used_min,movement_distance_max,movement_distance_mean,movement_distance_min,movement_nonzero_operations_max,movement_nonzero_operations_mean,movement_nonzero_operations_min,movement_operations_max,movement_operations_mean,movement_operations_min,movement_step_mutation_rate_max,movement_step_mutation_rate_mean,movement_step_mutation_rate_min,movement_uncommitted_distance_max,movement_uncommitted_distance_mean,movement_uncommitted_distance_min,movement_uncommitted_execution_energy_batches_max,movement_uncommitted_execution_energy_batches_mean,movement_uncommitted_execution_energy_batches_min,movement_uncommitted_movement_energy_batches_max,movement_uncommitted_movement_energy_batches_mean,movement_uncommitted_movement_energy_batches_min,movement_uncommitted_nonzero_operations_max,movement_uncommitted_nonzero_operations_mean,movement_uncommitted_nonzero_operations_min,movement_uncommitted_operations_max,movement_uncommitted_operations_mean,movement_uncommitted_operations_min,movement_zero_step_operations_max,movement_zero_step_operations_mean,movement_zero_step_operations_min,resource_allocation_cv_max,resource_allocation_cv_mean,resource_allocation_cv_min,resource_heterogeneity_cv_max,resource_heterogeneity_cv_mean,resource_heterogeneity_cv_min,run_count,waiting_for_energy_max,waiting_for_energy_mean,waiting_for_energy_min,waiting_for_memory_max,waiting_for_memory_mean,waiting_for_memory_min
3.0,1.375,1.0,21.0,13.75,11.0,81.0,38.875,21.0,19.0,13.125,10.0,sensing-execution-off-movement-on,72.0,37.125,22.0,0.0,0.0,0.0,0,0.0,8.0,2.125,0.0,324.0,280.0,164.0,11.0,3.875,1.0,5673.0,3009.75,1921.0,772.727273,772.727273,772.727273,14881.95,14095.328977375,12335.981818,14.0,6.5,2.0,27.0,25.5,24.0,1.714286,0.37060325,0.0,15.387144,12.26758325,8.440132,336.0,220.0,176.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.125,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.668043,0.668043,0.668043,0.910677,0.8483365,0.805108,8,19.0,13.125,10.0,0.0,0.0,0.0
2.0,1.125,1.0,24.0,14.125,11.0,78.0,38.5,21.0,24.0,13.75,10.0,sensing-execution-on-movement-on,66.0,36.375,22.0,0.0,0.0,0.0,0,0.0,3.0,1.5,0.0,324.0,274.0,116.0,6.0,3.25,1.0,6353.0,3094.75,1921.0,772.727273,772.727273,772.727273,14881.95,14074.848295625,12172.136364,14.0,6.75,2.0,28.0,25.625,24.0,2.5,0.4688175,0.0,15.387144,12.270416875,8.462801,384.0,226.0,176.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.125,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.668043,0.668043,0.668043,0.910677,0.845724,0.805108,8,24.0,13.75,10.0,0.0,0.0,0.0
